DateTime,Consumption,Production,Nuclear,Wind,Hydroelectric,Oil and Gas,Coal,Solar,Biomass
2019-03-08 08:00:00,7864,7858,1398,431,2278,1307,2158,231,56
2019-03-08 09:00:00,7995,7813,1352,302,2283,1285,2182,355,55
2019-03-08 10:00:00,7809,7642,1363,230,2112,1263,2123,494,55
2019-03-08 11:00:00,7543,7502,1354,275,1883,1249,2056,628,55
2019-03-08 12:00:00,7416,7217,1336,366,1792,1080,1969,621,53
2019-03-08 13:00:00,7370,7347,1383,485,1692,1082,2077,572,54
2019-03-08 14:00:00,7329,7208,1352,597,1714,1075,1989,424,57
2019-03-08 15:00:00,7223,7207,1358,584,1764,1087,2048,309,56
2019-03-08 16:00:00,7321,7203,1385,615,1816,1093,2053,184,56
2019-03-08 17:00:00,7407,7256,1384,542,1955,1181,2106,30,57
2019-03-08 18:00:00,7726,7467,1390,536,2120,1264,2101,0,58
2019-03-08 19:00:00,8172,7627,1386,482,2263,1273,2163,0,59
2019-03-08 20:00:00,7939,7640,1385,539,2215,1281,2158,0,61
2019-03-08 21:00:00,7712,7306,1386,680,1888,1272,2020,0,60
2019-03-08 22:00:00,7158,7150,1390,786,1830,1103,1980,0,60
2019-03-08 23:00:00,6760,6629,1387,960,1279,1113,1830,0,60
2019-03-09 00:00:00,6482,6457,1397,1082,1106,1107,1705,0,60
2019-03-09 01:00:00,6234,6196,1396,1148,920,1102,1571,0,59
2019-03-09 02:00:00,6075,5930,1397,1168,683,1105,1518,0,58
2019-03-09 03:00:00,6065,5791,1392,1231,492,1104,1514,0,59
2019-03-09 04:00:00,6005,5603,1397,971,515,1107,1555,0,58
2019-03-09 05:00:00,6142,5741,1396,952,642,1108,1583,0,58
2019-03-09 06:00:00,6188,5716,1394,990,643,1110,1522,0,58
2019-03-09 07:00:00,6337,5899,1399,1103,691,1102,1524,20,57
2019-03-09 08:00:00,6859,6625,1397,711,1616,1100,1584,160,55
2019-03-09 09:00:00,6939,6904,1398,230,1986,1093,1858,284,55
2019-03-09 10:00:00,6999,6859,1395,102,1933,1083,1886,405,54
2019-03-09 11:00:00,6831,6430,1397,1,1759,1075,1587,557,53
2019-03-09 12:00:00,6787,6456,1395,-4,1723,1084,1595,610,54
2019-03-09 13:00:00,6660,6298,1395,99,1525,1076,1544,604,53
2019-03-09 14:00:00,6551,6044,1401,588,851,1077,1537,535,54
2019-03-09 15:00:00,6494,5886,1402,935,395,1086,1573,440,55
2019-03-09 16:00:00,6562,6028,1401,1224,457,1072,1533,285,54
2019-03-09 17:00:00,6792,6036,1408,1300,561,1086,1556,72,52
2019-03-09 18:00:00,7203,6264,1403,1388,740,1120,1560,0,53
2019-03-09 19:00:00,7693,6944,1404,1679,1312,891,1606,0,52
2019-03-09 20:00:00,7592,7335,1402,2070,1532,890,1388,0,52
2019-03-09 21:00:00,7231,6874,1396,2332,841,883,1371,0,53
2019-03-09 22:00:00,6732,6729,1397,2176,853,884,1365,0,53
2019-03-09 23:00:00,6191,6615,1403,1625,1255,891,1389,0,51
2019-03-10 00:00:00,5995,6588,1399,1235,1357,890,1657,0,50
2019-03-10 01:00:00,5733,6240,1403,1074,1205,891,1616,0,51
2019-03-10 02:00:00,5641,5979,1397,1078,1031,888,1533,0,50
2019-03-10 03:00:00,5573,5765,1392,1034,980,882,1427,0,49
2019-03-10 04:00:00,5613,5692,1391,950,1086,878,1339,0,47
2019-03-10 05:00:00,5664,5963,1392,1078,1193,891,1365,0,44
2019-03-10 06:00:00,5640,6127,1396,1418,964,893,1413,0,44
2019-03-10 07:00:00,5896,6481,1398,1743,1034,886,1320,52,45
2019-03-10 08:00:00,6266,7155,1394,2038,1273,876,1303,224,45
2019-03-10 09:00:00,6371,7509,1397,2608,1010,862,1269,318,45
2019-03-10 10:00:00,6326,7571,1395,2631,796,862,1281,559,45
2019-03-10 11:00:00,6169,7412,1393,2690,498,846,1274,662,47
2019-03-10 12:00:00,6168,7337,1395,2628,550,837,1194,683,50
2019-03-10 13:00:00,6129,7373,1393,2661,603,823,1184,658,51
2019-03-10 14:00:00,6015,7154,1394,2646,694,818,976,575,50
2019-03-10 15:00:00,6044,7201,1394,2627,868,823,997,441,51
2019-03-10 16:00:00,6074,7149,1392,2463,1156,822,992,273,50
2019-03-10 17:00:00,6284,6624,1394,2178,1103,852,974,72,50
2019-03-10 18:00:00,6596,6518,1392,1853,1337,859,1021,4,51
2019-03-10 19:00:00,7202,6902,1394,1796,1747,890,1022,1,51
2019-03-10 20:00:00,7138,6867,1393,1612,1884,888,1038,1,50
2019-03-10 21:00:00,6952,6778,1390,1356,1986,882,1113,0,51
2019-03-10 22:00:00,6401,6538,1392,1391,1735,874,1093,0,51
2019-03-10 23:00:00,5955,6272,1394,1644,1318,878,987,0,50
2019-03-11 00:00:00,5698,6125,1391,1710,1028,875,1070,0,50
2019-03-11 01:00:00,5570,6217,1393,1297,1434,856,1188,0,50
2019-03-11 02:00:00,5411,6376,1391,1585,1291,852,1207,0,50
2019-03-11 03:00:00,5480,5889,1395,1834,682,851,1076,0,50
2019-03-11 04:00:00,5555,5929,1396,2066,501,853,1063,0,50
2019-03-11 05:00:00,5760,6335,1393,2098,757,914,1124,0,50
2019-03-11 06:00:00,6320,6892,1392,2196,1123,1019,1113,0,49
2019-03-11 07:00:00,7145,7492,1390,2110,1681,1087,1100,69,54
2019-03-11 08:00:00,7637,7709,1386,1944,1800,1094,1204,229,53
2019-03-11 09:00:00,7785,7755,1357,1835,1766,1071,1287,385,53
2019-03-11 10:00:00,7564,7639,1327,2160,1289,1058,1107,645,53
2019-03-11 11:00:00,7423,7465,1360,2183,1048,1061,1080,678,55
2019-03-11 12:00:00,7423,7419,1345,2039,1350,917,1111,601,53
2019-03-11 13:00:00,7513,7495,1367,1843,1811,844,1189,389,51
2019-03-11 14:00:00,7450,7447,1337,1449,2059,845,1320,380,57
2019-03-11 15:00:00,7268,7190,1333,1284,2087,846,1299,282,57
2019-03-11 16:00:00,7294,6986,1315,835,2380,863,1420,118,55
2019-03-11 17:00:00,7324,6738,1344,717,2363,875,1353,31,54
2019-03-11 18:00:00,7699,6848,1356,814,2368,872,1383,1,52
2019-03-11 19:00:00,8202,7027,1377,1133,2255,888,1322,0,53
2019-03-11 20:00:00,8096,7009,1376,1903,1627,894,1157,0,52
2019-03-11 21:00:00,7652,6944,1374,2114,1411,896,1091,0,56
2019-03-11 22:00:00,6964,6945,1381,2196,1331,882,1099,0,56
2019-03-11 23:00:00,6537,6877,1378,1926,1494,891,1136,0,53
2019-03-12 00:00:00,6315,7045,1382,1886,1685,878,1159,0,55
2019-03-12 01:00:00,6185,7157,1386,2154,1583,876,1101,0,55
2019-03-12 02:00:00,6028,7046,1391,2219,1431,879,1071,0,55
2019-03-12 03:00:00,6060,6998,1389,2099,1469,881,1105,0,55
2019-03-12 04:00:00,6158,7093,1389,1693,1793,881,1279,0,56
2019-03-12 05:00:00,6428,7259,1388,1500,1981,909,1426,0,56
2019-03-12 06:00:00,6834,7422,1385,1527,2116,972,1366,0,55
2019-03-12 07:00:00,7738,8047,1389,1650,2400,1152,1386,15,54
2019-03-12 08:00:00,8159,8544,1386,1614,2674,1322,1423,70,54
2019-03-12 09:00:00,8254,8597,1387,1441,2787,1349,1420,154,59
2019-03-12 10:00:00,8210,8510,1386,1369,2720,1333,1378,266,56
2019-03-12 11:00:00,8082,8419,1379,1472,2451,1348,1371,343,55
2019-03-12 12:00:00,7950,8338,1376,1116,2663,1347,1433,346,55
2019-03-12 13:00:00,7903,8308,1383,657,2970,1410,1410,422,55
2019-03-12 14:00:00,7722,8197,1345,445,3133,1399,1406,414,55
2019-03-12 15:00:00,7549,7951,1346,349,3049,1394,1390,367,55
2019-03-12 16:00:00,7568,7848,1376,257,3137,1395,1396,230,55
2019-03-12 17:00:00,7615,7535,1381,215,3006,1416,1362,97,58
2019-03-12 18:00:00,8023,7478,1384,145,3011,1413,1448,19,58
2019-03-12 19:00:00,8437,7610,1381,80,3104,1420,1568,0,57
2019-03-12 20:00:00,8310,7685,1381,115,3116,1417,1603,0,54
2019-03-12 21:00:00,7945,7562,1382,163,2984,1420,1559,0,54
2019-03-12 22:00:00,7198,7537,1383,489,2644,1358,1611,0,53
2019-03-12 23:00:00,6811,6990,1383,688,2105,1197,1566,0,52
2019-03-13 00:00:00,6475,7185,1386,894,1927,1336,1589,0,52
2019-03-13 01:00:00,6294,6671,1387,1196,1536,1114,1385,0,52
2019-03-13 02:00:00,6203,6736,1384,1129,1720,1094,1356,0,54
2019-03-13 03:00:00,6120,6364,1388,1298,1268,1091,1265,0,54
2019-03-13 04:00:00,6211,6390,1389,1385,1206,1093,1261,0,55
2019-03-13 05:00:00,6327,6706,1386,1219,1650,1106,1291,0,55
2019-03-13 06:00:00,6839,6890,1384,1073,1832,1107,1438,0,54
2019-03-13 07:00:00,7574,7465,1385,927,2335,1112,1532,119,54
2019-03-13 08:00:00,8006,7823,1383,621,2598,1306,1532,326,57
2019-03-13 09:00:00,8028,7878,1362,374,2645,1293,1616,527,59
2019-03-13 10:00:00,7800,7612,1361,214,2418,1270,1572,717,58
2019-03-13 11:00:00,7725,7850,1327,97,2566,1394,1653,750,61
2019-03-13 12:00:00,7555,7751,1347,32,2548,1408,1650,702,62
2019-03-13 13:00:00,7558,7715,1350,11,2557,1416,1666,654,59
2019-03-13 14:00:00,7458,7726,1370,21,2567,1440,1672,597,60
2019-03-13 15:00:00,7336,7502,1371,50,2492,1411,1631,488,57
2019-03-13 16:00:00,7310,7457,1381,218,2495,1402,1648,254,58
2019-03-13 17:00:00,7408,7356,1383,378,2426,1394,1621,92,62
2019-03-13 18:00:00,7851,7459,1383,525,2471,1403,1614,3,58
2019-03-13 19:00:00,8461,8185,1383,754,2698,1452,1844,0,54
2019-03-13 20:00:00,8297,8256,1383,847,2543,1534,1892,0,56
2019-03-13 21:00:00,7967,8107,1382,946,2488,1424,1811,0,56
2019-03-13 22:00:00,7197,7775,1381,1031,2230,1431,1645,0,57
2019-03-13 23:00:00,6764,7219,1383,986,1808,1415,1573,0,54
2019-03-14 00:00:00,6482,7122,1383,920,1717,1458,1591,0,53
2019-03-14 01:00:00,6234,6892,1389,879,1835,1181,1554,0,53
2019-03-14 02:00:00,6207,6851,1386,871,1795,1131,1616,0,54
2019-03-14 03:00:00,6146,6725,1384,837,1786,1132,1532,0,54
2019-03-14 04:00:00,6267,6599,1387,965,1598,1132,1463,0,54
2019-03-14 05:00:00,6458,6787,1388,1011,1704,1144,1487,0,54
2019-03-14 06:00:00,6787,6796,1389,888,1828,1147,1489,0,55
2019-03-14 07:00:00,7624,7399,1388,718,2474,1147,1554,58,59
2019-03-14 08:00:00,7951,7657,1389,537,2542,1143,1808,180,58
2019-03-14 09:00:00,7996,7789,1342,369,2592,1148,1949,330,58
2019-03-14 10:00:00,7841,7468,1352,325,2487,1080,1637,527,58
2019-03-14 11:00:00,7701,7530,1370,278,2510,1074,1623,617,58
2019-03-14 12:00:00,7658,7505,1353,258,2509,1080,1632,613,59
2019-03-14 13:00:00,7691,7546,1318,244,2616,1085,1741,483,58
2019-03-14 14:00:00,7566,7345,1364,261,2472,1192,1670,327,59
2019-03-14 15:00:00,7567,7340,1366,246,2504,1253,1678,234,57
2019-03-14 16:00:00,7613,7348,1354,365,2463,1308,1682,116,58
2019-03-14 17:00:00,7717,7370,1371,536,2404,1309,1655,37,59
2019-03-14 18:00:00,8048,7738,1375,606,2554,1326,1816,1,58
2019-03-14 19:00:00,8509,8266,1379,696,2723,1356,2056,0,56
2019-03-14 20:00:00,8383,8263,1375,748,2699,1361,2023,0,57
2019-03-14 21:00:00,7967,7940,1383,682,2604,1342,1872,0,56
2019-03-14 22:00:00,7163,7636,1384,555,2494,1340,1811,0,51
2019-03-14 23:00:00,6744,7045,1384,472,2038,1340,1757,0,55
2019-03-15 00:00:00,6483,6829,1382,486,1880,1335,1690,0,54
2019-03-15 01:00:00,6184,6487,1394,450,1650,1300,1641,0,52
2019-03-15 02:00:00,6152,6413,1390,395,1632,1299,1645,0,53
2019-03-15 03:00:00,6132,6351,1391,244,1670,1297,1691,0,56
2019-03-15 04:00:00,6258,6261,1387,84,1723,1299,1712,0,56
2019-03-15 05:00:00,6471,6302,1389,41,1852,1314,1649,0,58
2019-03-15 06:00:00,6855,6348,1389,43,1919,1317,1620,0,57
2019-03-15 07:00:00,7644,6968,1391,43,2354,1321,1702,95,59
2019-03-15 08:00:00,8008,7398,1393,29,2509,1316,1822,271,58
2019-03-15 09:00:00,8006,7387,1373,26,2418,1238,1798,474,59
2019-03-15 10:00:00,7760,7252,1378,50,2363,1147,1627,628,58
2019-03-15 11:00:00,7630,7227,1374,81,2402,1016,1636,660,58
2019-03-15 12:00:00,7597,7219,1339,102,2396,1071,1656,597,58
2019-03-15 13:00:00,7704,7293,1343,156,2355,1130,1641,612,57
2019-03-15 14:00:00,7566,7193,1364,187,2319,1134,1633,495,59
2019-03-15 15:00:00,7479,7097,1380,239,2285,1067,1670,395,59
2019-03-15 16:00:00,7558,7056,1385,283,2288,1104,1714,226,57
2019-03-15 17:00:00,7683,7056,1387,343,2349,1063,1763,92,58
2019-03-15 18:00:00,7999,7297,1381,439,2510,1052,1853,0,59
2019-03-15 19:00:00,8347,7833,1386,580,2529,1299,1983,0,57
2019-03-15 20:00:00,8362,7945,1384,652,2584,1280,1988,0,57
2019-03-15 21:00:00,7875,7758,1385,777,2548,1120,1871,0,56
2019-03-15 22:00:00,7343,7232,1390,880,2152,1077,1681,0,54
2019-03-15 23:00:00,6908,6804,1393,938,1796,1072,1552,0,52
2019-03-16 00:00:00,6544,6645,1394,1036,1571,1072,1520,0,52
2019-03-16 01:00:00,6392,6785,1396,1014,1824,855,1642,0,53
2019-03-16 02:00:00,6168,6620,1392,982,1649,876,1676,0,44
2019-03-16 03:00:00,6193,6668,1391,952,1760,870,1650,0,44
2019-03-16 04:00:00,6191,6504,1389,876,1678,870,1646,0,45
2019-03-16 05:00:00,6224,6525,1392,947,1645,877,1619,0,45
2019-03-16 06:00:00,6369,6720,1391,933,1766,878,1696,3,51
2019-03-16 07:00:00,6744,7074,1396,1214,1769,878,1722,41,54
2019-03-16 08:00:00,7107,7498,1390,1191,2075,875,1788,123,54
2019-03-16 09:00:00,7434,8021,1393,1566,2060,862,1831,253,54
2019-03-16 10:00:00,7443,8333,1393,1941,1955,849,1820,322,54
2019-03-16 11:00:00,7496,8457,1392,2521,1857,806,1480,351,47
2019-03-16 12:00:00,7387,8474,1392,2585,1686,808,1551,407,43
2019-03-16 13:00:00,7310,8367,1393,2631,1513,804,1509,465,51
2019-03-16 14:00:00,7107,8221,1390,2676,1388,805,1467,443,52
2019-03-16 15:00:00,6983,8072,1392,2717,1294,804,1461,350,52
2019-03-16 16:00:00,6955,7936,1390,2611,1364,802,1469,249,50
2019-03-16 17:00:00,7080,7854,1389,2559,1463,809,1478,102,53
2019-03-16 18:00:00,7542,7959,1392,2076,2016,836,1583,1,53
2019-03-16 19:00:00,8075,8365,1392,1800,2314,875,1932,0,52
2019-03-16 20:00:00,7956,8393,1391,1661,2424,881,1987,0,49
2019-03-16 21:00:00,7478,8097,1393,1082,2654,898,2021,0,50
2019-03-16 22:00:00,6914,7731,1390,910,2497,891,1993,0,50
2019-03-16 23:00:00,6528,7278,1390,664,2343,879,1952,0,48
2019-03-17 00:00:00,6141,6740,1389,360,2095,840,2006,0,48
2019-03-17 01:00:00,5894,6206,1392,326,1709,843,1889,0,47
2019-03-17 02:00:00,5741,5991,1394,386,1437,833,1891,0,48
2019-03-17 03:00:00,5756,5716,1391,382,1407,834,1655,0,47
2019-03-17 04:00:00,5730,5367,1392,276,1363,778,1513,0,47
2019-03-17 05:00:00,5853,5422,1392,254,1403,790,1533,0,50
2019-03-17 06:00:00,5798,5390,1390,321,1362,791,1470,0,53
2019-03-17 07:00:00,6019,5380,1396,333,1319,792,1463,24,54
2019-03-17 08:00:00,6230,5791,1394,317,1496,796,1552,180,54
2019-03-17 09:00:00,6316,6029,1394,251,1627,767,1537,398,54
2019-03-17 10:00:00,6275,6183,1397,303,1615,753,1504,557,53
2019-03-17 11:00:00,6078,6074,1395,396,1314,745,1451,720,52
2019-03-17 12:00:00,5978,6067,1394,423,1172,741,1463,819,53
2019-03-17 13:00:00,5950,5865,1390,326,1080,752,1453,812,52
2019-03-17 14:00:00,5849,5795,1395,357,1038,750,1447,756,51
2019-03-17 15:00:00,5798,5477,1392,328,981,684,1452,587,51
2019-03-17 16:00:00,5861,5307,1399,230,990,725,1496,417,51
2019-03-17 17:00:00,6019,5413,1392,90,1467,753,1459,199,51
2019-03-17 18:00:00,6584,5937,1394,107,2071,762,1541,10,51
2019-03-17 19:00:00,7215,6669,1398,267,2354,798,1802,0,51
2019-03-17 20:00:00,7276,6900,1395,368,2331,823,1932,0,50
2019-03-17 21:00:00,6900,6861,1396,561,2162,827,1863,0,51
2019-03-17 22:00:00,6475,6569,1395,710,2016,790,1608,0,51
2019-03-17 23:00:00,6075,6125,1396,821,1622,794,1443,0,50
2019-03-18 00:00:00,5772,5697,1393,982,1039,795,1438,0,50
2019-03-18 01:00:00,5802,5839,1397,991,1089,775,1537,0,51
2019-03-18 02:00:00,5649,5634,1396,999,940,770,1479,0,49
2019-03-18 03:00:00,5642,5457,1397,793,953,773,1493,0,48
2019-03-18 04:00:00,5654,5387,1395,762,970,725,1486,0,50
2019-03-18 05:00:00,5851,5640,1394,858,1031,768,1537,0,51
2019-03-18 06:00:00,6468,6145,1396,977,1386,869,1460,5,52
2019-03-18 07:00:00,7213,6779,1394,996,1818,946,1460,110,56
2019-03-18 08:00:00,7555,7167,1392,882,2016,946,1547,327,54
2019-03-18 09:00:00,7665,7409,1361,816,2114,970,1533,569,44
2019-03-18 10:00:00,7452,7351,1360,1066,1813,952,1417,693,51
2019-03-18 11:00:00,7357,7383,1354,1321,1461,948,1500,748,50
2019-03-18 12:00:00,7274,7467,1303,1447,1447,949,1503,767,51
2019-03-18 13:00:00,7373,7690,1346,1562,1492,952,1534,755,50
2019-03-18 14:00:00,7242,7540,1331,1678,1357,970,1484,674,44
2019-03-18 15:00:00,7092,7526,1341,1847,1351,952,1466,525,44
2019-03-18 16:00:00,7095,7501,1348,1948,1402,954,1458,347,44
2019-03-18 17:00:00,7171,7429,1355,2028,1430,960,1458,153,43
2019-03-18 18:00:00,7584,7950,1386,2242,1832,966,1473,4,47
2019-03-18 19:00:00,8167,8593,1383,2382,2240,988,1554,0,47
2019-03-18 20:00:00,8223,8640,1386,2364,2324,982,1538,0,46
2019-03-18 21:00:00,7722,8343,1387,2281,2165,977,1485,0,46
2019-03-18 22:00:00,7064,7908,1387,2299,1768,975,1432,0,47
2019-03-18 23:00:00,6560,7534,1385,2376,1279,988,1460,0,45
2019-03-19 00:00:00,6226,7208,1386,2333,971,1011,1464,0,41
2019-03-19 01:00:00,6050,6983,1383,2171,1132,764,1493,0,41
2019-03-19 02:00:00,6002,6978,1386,2077,1240,767,1468,0,41
2019-03-19 03:00:00,5937,6950,1391,1942,1316,768,1492,0,41
2019-03-19 04:00:00,5938,6912,1391,1827,1421,770,1463,0,41
2019-03-19 05:00:00,6169,7090,1392,1803,1581,782,1491,0,40
2019-03-19 06:00:00,6641,7213,1392,1722,1720,874,1456,6,43
2019-03-19 07:00:00,7302,7579,1391,1624,2022,983,1424,82,52
2019-03-19 08:00:00,7731,7830,1391,1496,2205,1001,1451,235,50
2019-03-19 09:00:00,7713,7854,1374,1506,2078,998,1448,397,51
2019-03-19 10:00:00,7730,7809,1365,1435,2032,969,1479,479,50
2019-03-19 11:00:00,7551,7720,1367,1401,1979,970,1440,508,52
2019-03-19 12:00:00,7468,7588,1373,1454,1769,965,1439,535,52
2019-03-19 13:00:00,7462,7674,1376,1365,1900,973,1487,523,50
2019-03-19 14:00:00,7395,7593,1375,1263,1939,976,1502,486,50
2019-03-19 15:00:00,7380,7712,1382,1328,2059,987,1570,335,49
2019-03-19 16:00:00,7351,7611,1385,1437,2039,976,1499,226,49
2019-03-19 17:00:00,7647,7726,1385,1483,2246,987,1499,74,49
2019-03-19 18:00:00,7973,7787,1391,1489,2384,998,1473,2,49
2019-03-19 19:00:00,8368,7938,1391,1420,2495,1007,1576,0,48
2019-03-19 20:00:00,8158,7658,1394,1151,2536,1003,1524,0,50
2019-03-19 21:00:00,7660,7510,1393,684,2721,1002,1661,0,48
2019-03-19 22:00:00,7025,7159,1392,564,2545,985,1627,0,46
2019-03-19 23:00:00,6623,6737,1393,403,2277,985,1634,0,44
2019-03-20 00:00:00,6294,6563,1397,305,2186,989,1640,0,45
2019-03-20 01:00:00,6101,6557,1393,273,2227,991,1627,0,47
2019-03-20 02:00:00,6032,6457,1392,302,2148,988,1579,0,48
2019-03-20 03:00:00,6104,6488,1393,288,2179,988,1592,0,47
2019-03-20 04:00:00,6101,6427,1393,284,2109,985,1610,0,47
2019-03-20 05:00:00,6272,6581,1395,307,2106,1005,1721,0,47
2019-03-20 06:00:00,6832,6722,1392,441,2189,991,1655,5,48
2019-03-20 07:00:00,7496,7193,1399,594,2502,975,1631,41,49
2019-03-20 08:00:00,7788,7415,1396,545,2639,991,1660,132,50
2019-03-20 09:00:00,7845,7267,1393,522,2523,969,1544,264,51
2019-03-20 10:00:00,7847,7327,1380,410,2595,963,1550,383,47
2019-03-20 11:00:00,7750,7218,1387,371,2502,961,1512,434,51
2019-03-20 12:00:00,7616,7262,1351,526,2449,962,1492,430,51
2019-03-20 13:00:00,7666,7300,1353,783,2311,954,1441,406,53
2019-03-20 14:00:00,7490,7361,1346,1056,2162,964,1464,315,54
2019-03-20 15:00:00,7463,7379,1330,1523,1751,969,1490,260,54
2019-03-20 16:00:00,7465,7463,1364,1808,1664,970,1460,144,53
2019-03-20 17:00:00,7570,7488,1381,1695,1815,979,1499,64,53
2019-03-20 18:00:00,7960,7870,1383,1396,2481,981,1573,1,54
2019-03-20 19:00:00,8407,8261,1380,1505,2649,991,1685,0,53
2019-03-20 20:00:00,8360,8336,1379,1673,2702,1003,1526,0,52
2019-03-20 21:00:00,7715,7868,1378,1354,2523,998,1563,0,51
2019-03-20 22:00:00,7217,7486,1378,1173,2324,990,1574,0,48
2019-03-20 23:00:00,6716,7377,1384,973,2231,1067,1675,0,48
2019-03-21 00:00:00,6309,6951,1390,948,1935,1100,1532,0,46
2019-03-21 01:00:00,6167,6850,1396,944,1817,1021,1626,0,47
2019-03-21 02:00:00,6104,6756,1397,836,1763,1097,1615,0,47
2019-03-21 03:00:00,6010,6645,1394,718,1716,1203,1569,0,44
2019-03-21 04:00:00,6109,6634,1396,605,1785,1206,1598,0,45
2019-03-21 05:00:00,6289,6714,1394,552,1919,1210,1593,0,45
2019-03-21 06:00:00,6901,6930,1391,432,2052,1209,1797,1,47
2019-03-21 07:00:00,7632,7453,1394,325,2590,1211,1845,36,51
2019-03-21 08:00:00,7913,7404,1388,214,2585,1215,1840,109,51
2019-03-21 09:00:00,8018,7309,1358,144,2596,1225,1723,208,52
2019-03-21 10:00:00,7993,7482,1345,208,2596,1208,1734,338,53
2019-03-21 11:00:00,7852,7550,1363,144,2660,1230,1702,397,52
2019-03-21 12:00:00,7662,7596,1355,143,2467,1441,1648,487,54
2019-03-21 13:00:00,7604,7478,1318,155,2438,1447,1579,489,53
2019-03-21 14:00:00,7528,7381,1321,341,2250,1390,1491,533,55
2019-03-21 15:00:00,7305,7230,1359,402,2294,1232,1459,430,54
2019-03-21 16:00:00,7326,7301,1352,280,2571,1243,1523,277,53
2019-03-21 17:00:00,7370,7067,1367,222,2496,1249,1536,141,54
2019-03-21 18:00:00,7817,7237,1383,234,2580,1267,1712,6,53
2019-03-21 19:00:00,8492,7835,1380,422,2753,1385,1842,0,54
2019-03-21 20:00:00,8281,7829,1378,384,2874,1290,1849,0,52
2019-03-21 21:00:00,7763,7436,1380,365,2677,1260,1698,0,55
2019-03-21 22:00:00,7139,7430,1385,451,2578,1259,1707,0,52
2019-03-21 23:00:00,6700,7097,1385,515,2185,1270,1689,0,51
2019-03-22 00:00:00,6295,6887,1383,419,1996,1403,1634,0,53
2019-03-22 01:00:00,6113,6718,1387,314,1776,1633,1557,0,52
2019-03-22 02:00:00,6002,6645,1387,288,1705,1644,1570,0,51
2019-03-22 03:00:00,5978,6566,1392,266,1652,1646,1559,0,51
2019-03-22 04:00:00,6083,6605,1386,256,1707,1648,1559,0,50
2019-03-22 05:00:00,6305,6791,1394,266,1869,1647,1563,0,51
2019-03-22 06:00:00,6706,7192,1393,399,2068,1643,1625,10,54
2019-03-22 07:00:00,7462,7833,1394,446,2570,1638,1610,121,54
2019-03-22 08:00:00,7743,8035,1394,396,2750,1422,1704,314,55
2019-03-22 09:00:00,7625,7801,1354,438,2664,1235,1511,548,50
2019-03-22 10:00:00,7473,7855,1336,590,2578,1214,1410,684,45
2019-03-22 11:00:00,7438,7884,1332,700,2326,1229,1482,767,46
2019-03-22 12:00:00,7352,7806,1343,893,2078,1204,1408,834,45
2019-03-22 13:00:00,7300,7817,1335,912,2109,1214,1415,788,45
2019-03-22 14:00:00,7113,7756,1361,821,2138,1207,1465,714,47
2019-03-22 15:00:00,7044,7643,1366,815,2312,1201,1359,543,45
2019-03-22 16:00:00,7103,7557,1363,866,2297,1214,1423,350,45
2019-03-22 17:00:00,7139,7290,1359,718,2351,1206,1460,146,48
2019-03-22 18:00:00,7523,7405,1361,532,2669,1249,1534,6,51
2019-03-22 19:00:00,8105,7992,1364,638,2833,1372,1729,0,57
2019-03-22 20:00:00,8081,8262,1365,678,2911,1506,1745,0,57
2019-03-22 21:00:00,7565,8130,1368,754,2647,1603,1701,0,57
2019-03-22 22:00:00,7004,8002,1370,1009,2320,1581,1664,0,58
2019-03-22 23:00:00,6540,7410,1368,1254,1984,1288,1459,0,56
2019-03-23 00:00:00,6240,7239,1375,1333,1626,1324,1526,0,54
2019-03-23 01:00:00,6137,6832,1378,1397,1567,1067,1372,0,51
2019-03-23 02:00:00,5980,6863,1376,1568,1626,787,1453,0,52
2019-03-23 03:00:00,5946,6785,1379,1865,1289,779,1420,0,51
2019-03-23 04:00:00,5919,6780,1379,1833,1419,789,1311,0,50
2019-03-23 05:00:00,6055,6891,1377,1463,1815,793,1401,0,51
2019-03-23 06:00:00,6138,6692,1377,1061,1984,792,1417,7,52
2019-03-23 07:00:00,6555,6959,1379,815,2266,805,1535,108,51
2019-03-23 08:00:00,6769,7520,1380,968,2336,809,1685,289,52
2019-03-23 09:00:00,6951,7878,1378,2128,1545,784,1497,493,52
2019-03-23 10:00:00,7058,7934,1377,2646,1152,756,1330,622,52
2019-03-23 11:00:00,6976,8032,1380,2660,1125,756,1372,685,52
2019-03-23 12:00:00,6752,7874,1377,2618,983,755,1347,741,52
2019-03-23 13:00:00,6739,7812,1379,2550,1012,749,1326,744,51
2019-03-23 14:00:00,6612,7717,1377,2577,908,746,1343,713,50
